pair,interval,open,high,low,close,volume_coin_1,volume_coin_2,open_time,close_time
BTCBUSD,15m,36621.26,37114.08,36596.66,37027.12,260.321455,9609480.22970231,1610332200000,1610333099999
BTCBUSD,15m,37023.27,37101.41,36253.04,36334.6,346.345946,12658658.61469947,1610333100000,1610333999999
BTCBUSD,15m,36343.72,36660.0,35560.03,35630.05,670.550999,24156083.24332557,1610334000000,1610334899999
BTCBUSD,15m,35653.15,35931.75,34925.0,35324.41,1170.811779,41434593.1181218,1610334900000,1610335799999
BTCBUSD,15m,35319.55,35326.97,33568.0,34096.18,1320.782229,45318960.56625073,1610335800000,1610336699999
BTCBUSD,15m,34102.16,35681.97,34102.16,35401.15,917.892421,32195427.00641466,1610336700000,1610337599999
BTCBUSD,15m,35403.7,35966.47,35271.58,35807.65,495.826422,17682089.52853524,1610337600000,1610338499999
BTCBUSD,15m,35811.86,35911.7,34282.0,34647.98,707.332198,24776646.80130927,1610338500000,1610339399999
BTCBUSD,15m,34666.54,35165.86,34402.56,35135.23,595.749756,20741452.3661224,1610339400000,1610340299999
BTCBUSD,15m,35146.58,35689.41,35025.12,35527.4,308.09677,10909057.16591693,1610340300000,1610341199999
BTCBUSD,15m,35512.74,35894.3,35334.73,35672.08,287.220554,10249205.15577083,1610341200000,1610342099999
BTCBUSD,15m,35670.14,35808.52,35001.0,35617.59,394.540698,13964659.63308388,1610342100000,1610342999999
BTCBUSD,15m,35615.61,35707.27,34712.84,34863.59,454.992075,15967465.38242473,1610343000000,1610343899999
BTCBUSD,15m,34863.08,35150.0,34471.41,34870.86,406.61695,14134335.8949551,1610343900000,1610344799999
BTCBUSD,15m,34869.42,34869.42,33675.3,33683.95,723.376366,24723702.91882867,1610344800000,1610345699999
BTCBUSD,15m,33683.73,34410.55,33503.5,34274.33,934.083996,31782103.10499801,1610345700000,1610346599999
BTCBUSD,15m,34272.12,34579.42,33287.42,33471.43,731.782223,24762400.01222735,1610346600000,1610347499999
BTCBUSD,15m,33505.77,33671.1,32538.31,32812.67,1385.952075,45778329.21354552,1610347500000,1610348399999
BTCBUSD,15m,32779.95,33725.32,32484.37,32958.89,785.95164,26085436.89747775,1610348400000,1610349299999
BTCBUSD,15m,32963.11,33661.8,32540.0,33661.8,878.56758,29121625.99741708,1610349300000,1610350199999
BTCBUSD,15m,33644.62,34621.0,33628.36,34464.96,553.616405,18930639.16003845,1610350200000,1610351099999
BTCBUSD,15m,34465.77,34694.25,33820.73,34329.21,662.927993,22695567.96661963,1610351100000,1610351999999
BTCBUSD,15m,34330.93,35518.56,34080.05,35303.37,356.6686,12415849.80516758,1610352000000,1610352899999
BTCBUSD,15m,35303.92,35628.82,35126.37,35250.87,492.136512,17393557.70649212,1610352900000,1610353799999
BTCBUSD,15m,35254.35,35773.19,35220.48,35743.03,346.012805,12266269.34513553,1610353800000,1610354699999
BTCBUSD,15m,35743.36,35846.35,35370.0,35412.28,377.884892,13455651.33259405,1610354700000,1610355599999
BTCBUSD,15m,35412.71,35568.81,34830.0,35116.52,375.770946,13220995.93519853,1610355600000,1610356499999
BTCBUSD,15m,35112.31,35558.48,35007.31,35534.45,242.020189,8555241.88999691,1610356500000,1610357399999
BTCBUSD,15m,35535.91,35546.55,35073.9,35167.02,243.299659,8586001.65339681,1610357400000,1610358299999
BTCBUSD,15m,35167.02,35760.01,35079.37,35743.92,227.498333,8064722.84610172,1610358300000,1610359199999
BTCBUSD,15m,35743.92,36336.19,35582.0,36171.3,338.293362,12201006.14410531,1610359200000,1610360099999
BTCBUSD,15m,36171.29,36171.3,35528.16,35683.74,329.83993,11824789.93984243,1610360100000,1610360999999
BTCBUSD,15m,35692.16,35839.29,35232.32,35404.43,318.742217,11315396.36588938,1610361000000,1610361899999
BTCBUSD,15m,35408.11,35600.49,35267.26,35362.19,328.905841,11646192.05013669,1610361900000,1610362799999
BTCBUSD,15m,35362.18,35463.35,34649.26,34706.28,511.35979,17898541.34578619,1610362800000,1610363699999
BTCBUSD,15m,34712.81,35048.96,34460.08,34597.55,500.230301,17357778.4674172,1610363700000,1610364599999
BTCBUSD,15m,34595.06,35158.6,34585.43,34900.0,348.830519,12199178.22167073,1610364600000,1610365499999
BTCBUSD,15m,34900.0,34900.0,34006.08,34149.38,449.506809,15468695.21824493,1610365500000,1610366399999
BTCBUSD,15m,34161.66,34250.0,33467.03,33638.13,749.357694,25324486.93282736,1610366400000,1610367299999
BTCBUSD,15m,33638.73,34844.98,33310.0,34837.43,791.867439,26989505.7012257,1610367300000,1610368199999
BTCBUSD,15m,34837.43,35086.56,34532.72,34624.94,491.244816,17132755.33521267,1610368200000,1610369099999
BTCBUSD,15m,34624.94,34927.32,33950.0,34237.17,495.831028,17048495.77585139,1610369100000,1610369999999
BTCBUSD,15m,34242.29,34387.75,33733.01,33953.49,538.668342,18362163.12936702,1610370000000,1610370899999
BTCBUSD,15m,33949.49,33962.2,33057.57,33344.92,891.299001,29871742.49620531,1610370900000,1610371799999
BTCBUSD,15m,33331.13,33726.34,32820.0,33588.28,952.406827,31631541.38205452,1610371800000,1610372699999
BTCBUSD,15m,33578.79,33760.35,32736.31,32779.32,714.964241,23792158.03380166,1610372700000,1610373599999
BTCBUSD,15m,32779.32,33181.97,31000.0,31007.0,1753.577385,56058767.69150596,1610373600000,1610374499999
BTCBUSD,15m,31007.0,33371.66,31000.0,33013.92,1630.432677,52696745.47303773,1610374500000,1610375399999
BTCBUSD,15m,33031.12,33469.86,32640.27,33338.68,751.57394,24876182.79453823,1610375400000,1610376299999
BTCBUSD,15m,33338.68,33730.0,33079.19,33252.93,543.476612,18186870.09504701,1610376300000,1610377199999
BTCBUSD,15m,33241.4,33630.0,32723.56,32738.39,470.414673,15635387.15127957,1610377200000,1610378099999
BTCBUSD,15m,32738.0,33230.81,32576.35,32630.98,478.381929,15731606.61350584,1610378100000,1610378999999
BTCBUSD,15m,32616.75,32772.4,31563.57,31889.0,829.633864,26726073.24160628,1610379000000,1610379899999
BTCBUSD,15m,31892.78,32233.39,31346.09,31518.58,910.890405,28883829.31779441,1610379900000,1610380799999
BTCBUSD,15m,31504.35,32166.49,30713.0,30713.0,1066.800174,33341605.30743554,1610380800000,1610381699999
BTCBUSD,15m,30724.47,31707.74,30510.12,31080.0,1148.155173,35711198.28763705,1610381700000,1610382599999
BTCBUSD,15m,31082.14,31357.2,30360.0,30491.66,950.10606,29196459.95777927,1610382600000,1610383499999
BTCBUSD,15m,30491.66,31833.61,30330.55,31705.44,910.866179,28271490.76191285,1610383500000,1610384399999
BTCBUSD,15m,31707.27,31734.2,30625.71,31118.28,636.982753,19862288.05338278,1610384400000,1610385299999
BTCBUSD,15m,31118.27,32672.33,31096.53,32569.9,990.482395,31737513.50958102,1610385300000,1610386199999
BTCBUSD,15m,32570.72,33539.99,32558.92,33002.51,881.805431,29180973.56348546,1610386200000,1610387099999
BTCBUSD,15m,33016.79,33037.5,32284.7,32805.39,820.946564,26830467.286947,1610387100000,1610387999999
BTCBUSD,15m,32802.85,32989.99,32400.0,32821.25,467.900296,15320855.98521414,1610388000000,1610388899999
BTCBUSD,15m,32816.28,33016.57,32564.1,32968.92,250.644084,8229417.27257125,1610388900000,1610389799999
BTCBUSD,15m,32971.07,33213.73,32662.47,33162.82,326.980486,10790644.65082187,1610389800000,1610390699999
BTCBUSD,15m,33161.22,33275.51,32433.47,32528.64,399.292199,13123182.57022775,1610390700000,1610391599999
BTCBUSD,15m,32538.34,32708.22,31664.7,31697.99,510.295897,16425947.04751864,1610391600000,1610392499999
BTCBUSD,15m,31691.53,31900.33,31337.43,31357.06,522.050278,16531811.5018888,1610392500000,1610393399999
BTCBUSD,15m,31360.44,32229.65,31200.0,32133.31,489.404875,15507657.03318742,1610393400000,1610394299999
BTCBUSD,15m,32133.81,32578.96,32133.81,32231.94,552.510268,17892366.951402,1610394300000,1610395199999
BTCBUSD,15m,32231.07,32238.38,31404.84,31574.37,543.541049,17251912.77453299,1610395200000,1610396099999
BTCBUSD,15m,31562.58,32183.19,31511.21,31771.97,364.945348,11612899.09491093,1610396100000,1610396999999
BTCBUSD,15m,31770.39,32239.0,31571.53,32196.77,504.945837,16122045.64169941,1610397000000,1610397899999
BTCBUSD,15m,32200.72,33420.0,32200.72,33398.36,756.635486,24925421.28128192,1610397900000,1610398799999
BTCBUSD,15m,33395.3,33930.0,33050.0,33921.73,645.031159,21582477.27186755,1610398800000,1610399699999
BTCBUSD,15m,33905.04,34435.11,33684.34,34420.1,589.018923,20106972.27027405,1610399700000,1610400599999
BTCBUSD,15m,34412.86,34418.36,33573.48,34161.67,492.095847,16767261.35213102,1610400600000,1610401499999
BTCBUSD,15m,34161.52,34231.84,33791.92,33958.69,320.869381,10915404.00570786,1610401500000,1610402399999
BTCBUSD,15m,33948.26,34346.1,33654.84,34341.04,258.714919,8788719.88470341,1610402400000,1610403299999
BTCBUSD,15m,34336.45,34872.16,34332.63,34617.42,278.849169,9672917.18683742,1610403300000,1610404199999
BTCBUSD,15m,34630.99,34740.01,34230.01,34483.15,219.081786,7558158.5099073,1610404200000,1610405099999
BTCBUSD,15m,34477.44,34569.99,34048.26,34364.74,307.42815,10545127.76623323,1610405100000,1610405999999
BTCBUSD,15m,34365.13,34964.19,34365.13,34939.36,382.623875,13292499.78305539,1610406000000,1610406899999
BTCBUSD,15m,34935.43,35280.0,34834.72,35074.57,481.94105,16894319.21418121,1610406900000,1610407799999
BTCBUSD,15m,35071.49,35423.42,34800.04,35357.09,412.026557,14466084.96696785,1610407800000,1610408699999
BTCBUSD,15m,35356.58,35641.42,35300.0,35427.77,356.687668,12655575.85417716,1610408700000,1610409599999
BTCBUSD,15m,35412.07,35550.89,34701.31,34787.53,506.893145,17836007.01753115,1610409600000,1610410499999
BTCBUSD,15m,34778.32,34972.33,34301.1,34586.06,462.734056,16023638.05542106,1610410500000,1610411399999
BTCBUSD,15m,34586.06,35132.04,34440.03,35132.04,329.624433,11477562.41548219,1610411400000,1610412299999
BTCBUSD,15m,35133.55,35284.62,34813.68,34937.3,298.824487,10463654.19505687,1610412300000,1610413199999
BTCBUSD,15m,34941.19,35470.51,34941.19,35372.06,250.46365,8829477.72749385,1610413200000,1610414099999
BTCBUSD,15m,35370.57,35460.0,34947.09,34973.33,210.078316,7393411.04076007,1610414100000,1610414999999
BTCBUSD,15m,34975.35,35037.51,34145.68,34418.38,407.69145,14081905.99499713,1610415000000,1610415899999
BTCBUSD,15m,34413.8,34422.41,33918.08,34298.78,466.912124,15930119.72840821,1610415900000,1610416799999
BTCBUSD,15m,34300.48,34530.0,33776.6,33787.68,288.179595,9839631.67282581,1610416800000,1610417699999
BTCBUSD,15m,33798.72,34121.0,33711.34,33894.37,300.978121,10197564.49584435,1610417700000,1610418599999
BTCBUSD,15m,33894.37,34407.05,33879.26,34335.46,277.660866,9511049.52574288,1610418600000,1610419499999
BTCBUSD,15m,34339.19,34621.61,34208.34,34382.96,229.477739,7909491.10211872,1610419500000,1610420399999
BTCBUSD,15m,34390.7,34659.99,34183.29,34272.42,240.254606,8269685.35802467,1610420400000,1610421299999
BTCBUSD,15m,34272.54,34976.73,34271.09,34962.01,191.634668,6652157.53202841,1610421300000,1610422199999
BTCBUSD,15m,34957.72,34965.78,34693.97,34822.03,121.351265,4227855.5420308,1610422200000,1610423099999
BTCBUSD,15m,34821.53,35003.44,34554.1,34993.56,184.310439,6402758.49529759,1610423100000,1610423999999
BTCBUSD,15m,34993.57,35280.0,34901.64,34950.57,263.428173,9246554.50498302,1610424000000,1610424899999
BTCBUSD,15m,34950.56,35013.41,34746.26,34921.99,205.574006,7170571.87966115,1610424900000,1610425799999
BTCBUSD,15m,34926.57,34943.03,34600.67,34781.98,141.163663,4902457.71596055,1610425800000,1610426699999
BTCBUSD,15m,34782.11,35340.0,34532.85,35299.17,420.508115,14687430.99855547,1610426700000,1610427599999
BTCBUSD,15m,35296.53,35508.68,35282.25,35364.29,282.554884,10002642.53059481,1610427600000,1610428499999
BTCBUSD,15m,35366.44,35366.44,34982.67,35099.3,199.280992,7003792.48310506,1610428500000,1610429399999
BTCBUSD,15m,35096.4,35400.0,35014.63,35296.6,130.903994,4615246.90824555,1610429400000,1610430299999
BTCBUSD,15m,35297.88,35902.32,35297.88,35899.16,398.535164,14197802.39613538,1610430300000,1610431199999
BTCBUSD,15m,35899.15,36125.0,35737.95,35775.12,452.559131,16269817.60292467,1610431200000,1610432099999
BTCBUSD,15m,35774.85,36282.11,35772.54,36241.16,257.748276,9303166.54408563,1610432100000,1610432999999
BTCBUSD,15m,36240.0,36356.69,36000.0,36092.53,277.337223,10028133.26255254,1610433000000,1610433899999
BTCBUSD,15m,36094.72,36289.91,35905.0,36009.91,179.924157,6488828.32128671,1610433900000,1610434799999
BTCBUSD,15m,36009.91,36138.92,35643.55,35790.34,266.583535,9546028.11872986,1610434800000,1610435699999
BTCBUSD,15m,35791.09,35937.91,35634.55,35821.11,234.89851,8411213.56706733,1610435700000,1610436599999
BTCBUSD,15m,35825.55,36650.0,35817.93,36606.61,363.551039,13181709.35818121,1610436600000,1610437499999
BTCBUSD,15m,36609.03,36635.88,36348.28,36440.32,315.684064,11517573.21552707,1610437500000,1610438399999
BTCBUSD,15m,36438.01,36519.5,36020.0,36137.2,315.740653,11428923.46250322,1610438400000,1610439299999
BTCBUSD,15m,36135.26,36173.84,35800.9,36122.89,297.191296,10688474.3387355,1610439300000,1610440199999
BTCBUSD,15m,36122.89,36313.9,35950.01,36190.96,213.731791,7732647.59796592,1610440200000,1610441099999
BTCBUSD,15m,36186.6,36218.68,35639.09,35799.28,357.001679,12788104.70326573,1610441100000,1610441999999
BTCBUSD,15m,35793.31,36023.66,35490.0,35957.38,285.967904,10215533.41027399,1610442000000,1610442899999
BTCBUSD,15m,35957.07,36034.16,35655.08,35834.09,178.684554,6399708.88753413,1610442900000,1610443799999
BTCBUSD,15m,35834.08,36153.19,35814.84,36043.68,168.04435,6055430.72408614,1610443800000,1610444699999
BTCBUSD,15m,36043.72,36156.08,35880.0,35932.54,134.799376,4853177.530708,1610444700000,1610445599999
BTCBUSD,15m,35932.5,36150.0,35315.97,35342.25,400.304326,14288218.64025881,1610445600000,1610446499999
BTCBUSD,15m,35347.88,35400.0,34868.72,34868.74,371.407906,13059072.52183803,1610446500000,1610447399999
BTCBUSD,15m,34871.91,35220.0,34777.02,35142.08,432.324952,15136042.60909872,1610447400000,1610448299999
BTCBUSD,15m,35142.07,35300.0,34950.0,35067.47,242.39402,8509864.09975184,1610448300000,1610449199999
BTCBUSD,15m,35071.79,35584.91,35068.38,35451.66,282.441802,9992846.1305992,1610449200000,1610450099999
BTCBUSD,15m,35451.65,35835.38,35426.36,35571.42,301.747411,10761092.97984516,1610450100000,1610450999999
BTCBUSD,15m,35571.43,35717.59,35168.55,35282.05,234.846418,8319702.31004563,1610451000000,1610451899999
BTCBUSD,15m,35282.9,35498.08,35168.9,35396.15,228.228768,8066288.07968286,1610451900000,1610452799999
BTCBUSD,15m,35391.74,35674.53,35339.87,35638.11,187.117423,6653493.56995097,1610452800000,1610453699999
BTCBUSD,15m,35637.77,35641.84,35210.32,35331.2,219.997827,7773197.76972345,1610453700000,1610454599999
BTCBUSD,15m,35345.7,35345.71,34919.65,34969.55,219.388393,7700175.74822816,1610454600000,1610455499999
BTCBUSD,15m,34965.79,35215.06,34873.35,35003.81,272.137764,9535652.51360331,1610455500000,1610456399999
BTCBUSD,15m,35000.02,35388.37,35000.02,35270.49,191.463579,6748916.51683883,1610456400000,1610457299999
BTCBUSD,15m,35271.58,35279.84,34366.13,34555.14,584.986806,20285574.00521806,1610457300000,1610458199999
BTCBUSD,15m,34553.26,34685.89,33759.18,33916.68,666.124014,22765631.92145793,1610458200000,1610459099999
BTCBUSD,15m,33916.7,34092.81,33202.64,33231.16,746.068877,25140231.1997555,1610459100000,1610459999999
BTCBUSD,15m,33253.03,34024.71,33253.02,33780.37,639.037971,21540286.47852483,1610460000000,1610460899999
BTCBUSD,15m,33785.57,34032.2,32799.4,32888.62,624.987344,20815254.00376451,1610460900000,1610461799999
BTCBUSD,15m,32897.79,33298.18,32507.09,33209.12,853.803451,28104551.36056965,1610461800000,1610462699999
BTCBUSD,15m,33210.27,33500.0,32929.13,33400.73,426.71232,14203669.60046798,1610462700000,1610463599999
BTCBUSD,15m,33399.99,33930.0,33399.99,33690.47,432.909516,14601633.47971941,1610463600000,1610464499999
BTCBUSD,15m,33690.47,34268.84,33606.71,34065.9,395.84025,13476879.67834369,1610464500000,1610465399999
BTCBUSD,15m,34062.34,34072.33,33671.35,33840.21,484.099712,16405190.07222839,1610465400000,1610466299999
BTCBUSD,15m,33837.57,34188.57,33720.0,33821.9,274.358841,9318951.82311897,1610466300000,1610467199999
BTCBUSD,15m,33821.89,34569.69,33817.41,34395.67,437.088207,14994309.32000018,1610467200000,1610468099999
BTCBUSD,15m,34395.07,34771.75,34260.0,34555.33,258.262544,8930271.407835,1610468100000,1610468999999
BTCBUSD,15m,34552.23,34728.05,34379.19,34644.21,368.816838,12738912.62473377,1610469000000,1610469899999
BTCBUSD,15m,34644.21,34992.0,34493.22,34979.92,259.532276,9020532.78937835,1610469900000,1610470799999
BTCBUSD,15m,34979.92,35300.0,34781.99,35080.28,434.910176,15247734.17078889,1610470800000,1610471699999
BTCBUSD,15m,35080.27,35096.78,34580.41,34603.36,290.290127,10102225.93888396,1610471700000,1610472599999
BTCBUSD,15m,34602.02,34893.12,34550.0,34681.86,164.960275,5723264.67506374,1610472600000,1610473499999
BTCBUSD,15m,34680.12,35125.05,34594.06,34998.99,225.350719,7863947.11288985,1610473500000,1610474399999
BTCBUSD,15m,34995.32,35486.75,34795.54,35354.06,212.632203,7465536.98798887,1610474400000,1610475299999
BTCBUSD,15m,35352.9,35506.91,35205.35,35307.47,249.094538,8809128.84064874,1610475300000,1610476199999
BTCBUSD,15m,35307.47,35334.18,34940.12,35043.3,193.48615,6790035.87079045,1610476200000,1610477099999
BTCBUSD,15m,35043.3,35230.05,34809.99,35026.09,144.642628,5059522.38814335,1610477100000,1610477999999
BTCBUSD,15m,35017.75,35033.74,34631.44,34858.8,220.267968,7662510.74266822,1610478000000,1610478899999
BTCBUSD,15m,34858.79,34931.62,34453.55,34548.04,211.228904,7329580.26775835,1610478900000,1610479799999
BTCBUSD,15m,34550.0,34670.71,34239.79,34242.49,256.393883,8834560.6888993,1610479800000,1610480699999
BTCBUSD,15m,34238.89,34789.32,34149.87,34655.94,214.303978,7398361.18868241,1610480700000,1610481599999
BTCBUSD,15m,34659.95,34659.95,34176.52,34292.45,291.012888,9992301.21534733,1610481600000,1610482499999
BTCBUSD,15m,34289.32,34295.85,33839.99,34199.75,290.860082,9906821.64741005,1610482500000,1610483399999
BTCBUSD,15m,34206.97,34206.97,33709.42,33929.03,291.344376,9868755.53309042,1610483400000,1610484299999
BTCBUSD,15m,33929.03,34317.0,33853.45,34265.57,249.414274,8504915.12756363,1610484300000,1610485199999
BTCBUSD,15m,34260.0,34450.0,34192.11,34342.74,231.006985,7933220.75766511,1610485200000,1610486099999
BTCBUSD,15m,34337.88,34400.0,34014.44,34092.99,161.988795,5534861.98062932,1610486100000,1610486999999
BTCBUSD,15m,34093.01,34292.29,33797.06,34257.77,212.033865,7203896.95052951,1610487000000,1610487899999
BTCBUSD,15m,34257.77,34850.0,34214.61,34713.93,267.180296,9244944.13629326,1610487900000,1610488799999
BTCBUSD,15m,34709.08,35019.44,34665.51,34764.48,184.857809,6440842.24316337,1610488800000,1610489699999
BTCBUSD,15m,34764.48,34764.99,34326.53,34370.66,116.127623,4013568.48277314,1610489700000,1610490599999
BTCBUSD,15m,34376.95,34604.5,34176.37,34178.56,104.490369,3591830.6805492,1610490600000,1610491499999
BTCBUSD,15m,34180.44,34180.45,33350.0,33719.92,478.327021,16130479.39602556,1610491500000,1610492399999
BTCBUSD,15m,33722.19,34020.0,33280.75,33952.43,322.756184,10831512.84749326,1610492400000,1610493299999
BTCBUSD,15m,33947.94,34011.42,33306.12,33439.93,282.966604,9505797.94761593,1610493300000,1610494199999
BTCBUSD,15m,33440.18,33878.0,33305.35,33808.31,386.891805,12970232.24171839,1610494200000,1610495099999
BTCBUSD,15m,33796.47,34110.68,33619.28,34029.14,208.133161,7044685.88527264,1610495100000,1610495999999
BTCBUSD,15m,34028.38,34028.38,33437.36,33805.07,346.647865,11681624.36539536,1610496000000,1610496899999
BTCBUSD,15m,33797.23,33904.0,32900.0,33053.95,570.708607,18977233.20114268,1610496900000,1610497799999
BTCBUSD,15m,33058.13,33230.17,32765.0,33147.2,430.695518,14203347.34419046,1610497800000,1610498699999
BTCBUSD,15m,33147.2,33163.26,32350.0,32500.0,902.896467,29524723.54320095,1610498700000,1610499599999
BTCBUSD,15m,32495.83,33156.55,32451.51,33102.77,464.025117,15218792.40742012,1610499600000,1610500499999
BTCBUSD,15m,33102.69,33159.78,32500.0,32575.65,313.68899,10298939.51241262,1610500500000,1610501399999
BTCBUSD,15m,32575.28,32997.45,32522.7,32650.88,249.922204,8188327.02562607,1610501400000,1610502299999
BTCBUSD,15m,32657.91,33221.65,32657.91,33094.54,418.779466,13833231.70023806,1610502300000,1610503199999
BTCBUSD,15m,33088.99,33521.67,33042.8,33191.73,280.833053,9352542.88967288,1610503200000,1610504099999
BTCBUSD,15m,33184.09,33359.97,32715.1,32772.4,263.239184,8683883.34823415,1610504100000,1610504999999
BTCBUSD,15m,32768.62,32843.27,32545.84,32810.15,316.450264,10344464.68365578,1610505000000,1610505899999
BTCBUSD,15m,32812.27,33118.37,32626.93,33006.55,399.305794,13168416.42093214,1610505900000,1610506799999
BTCBUSD,15m,33009.66,34227.64,32961.64,34034.18,709.762801,23901071.69837727,1610506800000,1610507699999
BTCBUSD,15m,34037.09,34346.49,33816.88,33894.62,429.88147,14640394.75103626,1610507700000,1610508599999
BTCBUSD,15m,33893.64,34056.38,33793.05,33826.95,227.397243,7710669.27945153,1610508600000,1610509499999
BTCBUSD,15m,33825.51,33990.64,33628.28,33789.28,228.51205,7716646.39454792,1610509500000,1610510399999
BTCBUSD,15m,33790.09,33880.0,33452.94,33643.52,192.774369,6487341.88348062,1610510400000,1610511299999
BTCBUSD,15m,33643.52,33715.18,33398.96,33688.54,256.780389,8607928.91445821,1610511300000,1610512199999
BTCBUSD,15m,33678.7,33757.33,33138.64,33208.66,310.120029,10362888.15579423,1610512200000,1610513099999
BTCBUSD,15m,33210.31,33331.12,33074.41,33161.15,188.977798,6272696.74879523,1610513100000,1610513999999
BTCBUSD,15m,33159.12,33500.4,33142.37,33448.17,196.299454,6553530.04252309,1610514000000,1610514899999
BTCBUSD,15m,33455.71,33472.44,32940.89,33015.16,136.444622,4522216.86645707,1610514900000,1610515799999
BTCBUSD,15m,33017.79,33283.61,32791.7,33067.49,249.010557,8232547.27630752,1610515800000,1610516699999
BTCBUSD,15m,33067.12,33297.15,32800.0,33297.15,274.643407,9059980.11133549,1610516700000,1610517599999
BTCBUSD,15m,33295.11,33568.41,33197.22,33510.6,232.334742,7758664.97782928,1610517600000,1610518499999
BTCBUSD,15m,33500.08,33867.48,33432.76,33809.14,233.600676,7877019.07348017,1610518500000,1610519399999
BTCBUSD,15m,33799.25,33960.0,33603.37,33955.6,186.717479,6308662.68381988,1610519400000,1610520299999
BTCBUSD,15m,33960.0,34191.44,33720.0,33761.5,286.193459,9727420.8029399,1610520300000,1610521199999
BTCBUSD,15m,33765.27,34008.15,33676.45,33922.91,177.63659,6009715.12420037,1610521200000,1610522099999
BTCBUSD,15m,33931.18,34667.54,33788.45,34593.3,397.810468,13616543.57072276,1610522100000,1610522999999
BTCBUSD,15m,34593.29,34902.52,34590.71,34814.65,353.641964,12281715.19905045,1610523000000,1610523899999
BTCBUSD,15m,34816.87,35157.44,34811.0,34969.55,503.219901,17608478.42962101,1610523900000,1610524799999
BTCBUSD,15m,34966.33,35049.0,34597.41,34714.28,403.325219,14028635.81374289,1610524800000,1610525699999
BTCBUSD,15m,34714.28,34830.47,34539.06,34627.56,253.245266,8784445.33957443,1610525700000,1610526599999
BTCBUSD,15m,34627.55,34754.85,34427.0,34589.98,709.9375,24509287.32448172,1610526600000,1610527499999
BTCBUSD,15m,34590.22,34809.99,34471.24,34500.69,477.114274,16531205.8540362,1610527500000,1610528399999
BTCBUSD,15m,34497.67,34874.57,34491.59,34739.27,292.656098,10164619.47893561,1610528400000,1610529299999
BTCBUSD,15m,34741.01,35082.8,34697.74,34697.74,352.268208,12298115.15903588,1610529300000,1610530199999
BTCBUSD,15m,34697.74,34784.57,34200.0,34289.01,280.614653,9683606.9561058,1610530200000,1610531099999
BTCBUSD,15m,34288.03,34442.52,34184.33,34331.52,193.506201,6644202.98907418,1610531100000,1610531999999
BTCBUSD,15m,34331.52,34871.39,34320.24,34760.63,208.710311,7235525.94804272,1610532000000,1610532899999
BTCBUSD,15m,34760.42,34959.23,34696.92,34736.67,134.883577,4696761.11136896,1610532900000,1610533799999
BTCBUSD,15m,34736.66,35034.45,34450.02,34596.74,483.229724,16770895.6063326,1610533800000,1610534699999
BTCBUSD,15m,34591.47,34936.66,34516.53,34901.35,215.516085,7480396.53024326,1610534700000,1610535599999
BTCBUSD,15m,34900.25,34948.57,34501.8,34619.6,244.376066,8476375.83962774,1610535600000,1610536499999
BTCBUSD,15m,34618.12,34945.52,34614.75,34845.09,262.711797,9143768.84609492,1610536500000,1610537399999
BTCBUSD,15m,34845.09,35218.46,34500.0,34592.02,685.37018,23955009.7563725,1610537400000,1610538299999
BTCBUSD,15m,34590.49,34629.32,34232.8,34367.57,391.838705,13483601.47530424,1610538300000,1610539199999
BTCBUSD,15m,34367.57,34483.69,33976.31,34227.94,363.389495,12419727.19572566,1610539200000,1610540099999
BTCBUSD,15m,34227.95,34394.28,34010.0,34139.18,279.594421,9552784.3788815,1610540100000,1610540999999
BTCBUSD,15m,34136.69,34390.07,34136.65,34341.7,187.016214,6414840.51785794,1610541000000,1610541899999
BTCBUSD,15m,34341.71,34396.39,34207.74,34240.68,104.645674,3588191.00382303,1610541900000,1610542799999
BTCBUSD,15m,34238.45,34504.75,34035.14,34463.68,179.711014,6161000.43498461,1610542800000,1610543699999
BTCBUSD,15m,34463.69,34677.21,34399.42,34505.22,205.841244,7113570.00805978,1610543700000,1610544599999
BTCBUSD,15m,34506.94,34768.45,34506.94,34604.13,225.00394,7801969.02433565,1610544600000,1610545499999
BTCBUSD,15m,34603.54,34670.0,34380.75,34542.67,201.973573,6966079.34047788,1610545500000,1610546399999
BTCBUSD,15m,34546.68,34611.25,34357.0,34576.51,115.821385,3993516.84483738,1610546400000,1610547299999
BTCBUSD,15m,34576.52,35073.48,34552.61,34857.23,523.141012,18260227.27538608,1610547300000,1610548199999
BTCBUSD,15m,34858.15,34881.26,34650.0,34667.93,225.921176,7856465.02051468,1610548200000,1610549099999
BTCBUSD,15m,34671.32,34827.33,34200.11,34246.05,326.710365,11270052.9595163,1610549100000,1610549999999
BTCBUSD,15m,34237.36,34413.0,34160.0,34387.41,192.878051,6614804.72725681,1610550000000,1610550899999
BTCBUSD,15m,34387.42,34612.0,34361.76,34611.39,165.085957,5691284.7654408,1610550900000,1610551799999
BTCBUSD,15m,34606.02,34699.84,34542.96,34658.01,143.271149,4961255.30363333,1610551800000,1610552699999
BTCBUSD,15m,34658.02,34850.55,34486.41,34647.07,252.42699,8748775.77267003,1610552700000,1610553599999
BTCBUSD,15m,34648.66,34897.83,34488.79,34543.44,253.592461,8800880.15100411,1610553600000,1610554499999
BTCBUSD,15m,34543.43,34634.3,34409.18,34418.12,139.234776,4806209.76744215,1610554500000,1610555399999
BTCBUSD,15m,34417.46,34601.97,34360.0,34554.28,112.57231,3881301.85763087,1610555400000,1610556299999
